ClientID,ClientName,Region,ClientStartDate,InvoiceMonth,ServiceTier_Contract,SLA_Tier,ContractType,BillingCycle,Premium_Support_Enabled,ServerCount_Committed,ServerCount_Actual_Avg,Data_Egress_TB,Products_Subscribed_Count,SupportTicketCount,Uptime_Percentage,CSAT_Score,Churned,BillingGap,Revenue_Anomaly,Seasonal_Anomaly,BilledAmount_INR
NEX-1022,Perez Inc,EMEA,2011-01-01,2014-12-01,Standard,Gold,Flexible,Quarterly,False,16,12,26.03,5,5,99.21,4.37,False,False,False,False,7000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-01-01,Basic,Silver,Flexible,Annual,False,9,12,38.4,5,7,96.49,1.23,False,False,False,False,7000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-02-01,Premium,Silver,Standard,Quarterly,True,54,52,12.21,2,1,98.04,2.34,False,False,False,False,26400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-03-01,Basic,Bronze,Flexible,Monthly,False,5,0,10.65,6,5,98.69,4.09,False,False,False,False,1200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-04-01,Standard,Silver,Standard,Quarterly,False,41,43,18.14,3,16,97.07,4.75,False,False,False,False,22100.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-05-01,Standard,Bronze,Flexible,Annual,True,3,0,44.26,2,4,96.47,4.36,False,False,False,False,400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-06-01,Basic,Gold,Flexible,Monthly,True,48,54,29.46,10,20,95.1,2.12,False,False,False,False,29000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-07-01,Standard,Gold,Standard,Quarterly,True,13,5,44.19,5,18,95.86,1.12,False,False,False,False,3500.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-08-01,Standard,Silver,Flexible,Monthly,False,6,0,5.33,8,1,98.36,2.1,False,False,False,False,1600.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-09-01,Premium,Silver,Standard,Monthly,True,47,53,31.3,9,10,95.19,2.66,False,False,False,False,28300.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-10-01,Premium,Gold,Standard,Quarterly,True,34,31,21.39,2,10,97.02,3.27,False,False,False,False,15900.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-11-01,Premium,Silver,Standard,Annual,True,22,19,32.85,2,3,99.82,1.49,False,False,False,False,9900.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2015-12-01,Basic,Gold,Flexible,Monthly,True,49,50,37.36,5,3,95.18,1.42,False,False,False,True,26000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-01-01,Basic,Gold,Flexible,Monthly,False,23,19,8.17,1,15,96.0,4.59,False,False,True,True,18108.26
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-02-01,Standard,Silver,Flexible,Annual,False,20,10,33.38,7,1,98.7,2.71,False,False,False,False,6400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-03-01,Premium,Bronze,Flexible,Monthly,True,1,9,44.39,10,18,96.19,1.3,False,False,False,False,6500.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-04-01,Premium,Gold,Flexible,Monthly,True,39,48,41.3,2,5,99.17,4.45,False,False,False,False,24400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-05-01,Premium,Gold,Standard,Annual,False,51,61,11.9,9,14,99.29,2.22,False,False,False,False,32300.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-06-01,Premium,Silver,Standard,Quarterly,True,13,12,42.75,1,4,97.03,2.04,False,False,False,False,6200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-07-01,Premium,Silver,Flexible,Quarterly,False,36,28,52.84,1,10,95.35,4.06,False,False,False,False,14200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-08-01,Standard,Silver,Standard,Quarterly,True,48,51,30.07,8,19,97.58,3.65,False,False,False,False,27100.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-09-01,Basic,Bronze,Standard,Quarterly,False,33,42,47.75,6,2,98.58,4.44,False,False,False,False,22200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-10-01,Basic,Silver,Flexible,Annual,True,36,31,40.64,7,12,95.42,3.84,False,False,True,False,29120.53
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-11-01,Premium,Bronze,Flexible,Annual,True,9,11,39.02,7,1,99.41,3.25,False,False,False,False,6900.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2016-12-01,Standard,Bronze,Standard,Monthly,False,1,0,37.86,10,5,98.29,3.69,False,False,False,False,2000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-01-01,Standard,Bronze,Flexible,Monthly,False,14,10,49.16,10,20,99.85,1.18,False,False,False,False,7000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-02-01,Standard,Gold,Flexible,Quarterly,True,42,32,39.27,6,1,98.39,1.21,False,False,False,False,17200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-03-01,Standard,Silver,Standard,Annual,False,49,55,49.94,6,11,99.46,4.71,False,False,False,False,28700.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-04-01,Standard,Silver,Standard,Monthly,True,27,19,24.15,6,0,98.5,3.38,False,False,False,False,10700.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-05-01,Premium,Silver,Flexible,Monthly,False,49,59,30.78,5,19,99.39,1.84,False,False,False,False,30500.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-06-01,Basic,Bronze,Standard,Quarterly,False,37,29,58.47,8,13,97.19,2.49,False,False,False,False,16100.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-07-01,Standard,Silver,Standard,Quarterly,False,56,52,44.53,2,10,99.09,2.42,False,False,False,False,26400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-08-01,Premium,Gold,Flexible,Monthly,False,16,23,24.23,4,18,95.29,2.7,False,False,False,False,12300.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-09-01,Premium,Silver,Flexible,Quarterly,False,50,50,56.61,6,7,96.29,3.79,False,False,False,False,26200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-10-01,Standard,Bronze,Flexible,Monthly,False,11,2,28.03,1,0,96.04,3.16,False,False,False,False,1200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-11-01,Basic,Bronze,Standard,Annual,True,16,14,54.49,7,0,97.99,3.46,False,False,False,False,8400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2017-12-01,Standard,Gold,Flexible,Monthly,False,26,18,34.19,8,12,96.3,2.06,False,False,False,False,10600.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-01-01,Basic,Gold,Flexible,Annual,True,42,36,8.38,3,14,98.45,4.53,False,False,False,False,18600.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-02-01,Standard,Bronze,Standard,Annual,False,48,43,31.87,5,13,96.78,2.32,False,False,False,False,22500.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-03-01,Standard,Silver,Flexible,Annual,False,26,24,52.54,10,18,99.49,4.4,False,False,False,False,14000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-04-01,Basic,Bronze,Standard,Annual,True,15,22,18.35,8,13,95.42,3.56,False,False,False,False,12600.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-05-01,Standard,Bronze,Flexible,Monthly,False,42,52,3.18,1,16,96.65,2.36,False,False,False,False,26200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-06-01,Basic,Silver,Standard,Monthly,False,14,24,16.04,10,0,95.07,2.14,False,False,False,False,14000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-07-01,Standard,Silver,Standard,Monthly,True,47,39,19.72,3,3,98.78,2.71,False,False,True,False,35406.56
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-08-01,Standard,Bronze,Standard,Monthly,False,58,61,52.55,9,19,97.23,3.71,False,False,False,False,32300.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-09-01,Basic,Silver,Flexible,Annual,True,37,33,33.85,6,8,98.51,4.67,False,False,False,False,17700.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-10-01,Basic,Silver,Standard,Annual,True,37,44,24.56,9,6,98.73,2.51,False,False,False,False,23800.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-11-01,Standard,Gold,Standard,Quarterly,True,34,36,59.79,3,19,98.56,4.17,False,False,False,False,18600.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2018-12-01,Standard,Bronze,Standard,Quarterly,False,13,3,29.28,8,19,98.99,1.42,False,True,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-01-01,Standard,Silver,Standard,Monthly,False,33,43,48.3,4,8,99.05,1.28,False,False,False,False,22300.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-02-01,Standard,Silver,Flexible,Monthly,False,13,18,34.04,2,9,98.25,4.01,False,False,False,False,9400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-03-01,Basic,Silver,Flexible,Monthly,False,9,0,49.43,10,11,99.13,1.24,False,False,False,False,2000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-04-01,Standard,Silver,Flexible,Quarterly,False,3,3,12.22,6,15,98.98,4.4,False,False,False,False,2700.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-05-01,Standard,Gold,Standard,Quarterly,False,14,10,59.85,2,8,95.9,2.01,False,False,False,False,5400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-06-01,Standard,Bronze,Flexible,Annual,True,40,40,26.77,2,20,96.38,4.52,False,False,False,False,20400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-07-01,Premium,Silver,Standard,Quarterly,False,22,14,27.17,3,14,98.41,3.98,False,False,False,False,7600.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-08-01,Basic,Silver,Flexible,Monthly,True,43,41,46.19,10,12,96.53,4.59,False,True,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-09-01,Standard,Silver,Flexible,Annual,False,13,13,55.71,7,4,97.23,2.0,False,False,False,False,7900.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-10-01,Standard,Silver,Flexible,Quarterly,True,15,14,56.4,8,3,96.42,1.46,False,False,False,False,8600.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-11-01,Premium,Bronze,Standard,Quarterly,False,52,62,46.52,6,5,97.85,4.65,False,False,False,False,32200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2019-12-01,Basic,Silver,Flexible,Quarterly,False,17,7,14.83,5,18,98.17,3.04,False,False,False,False,4500.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-01-01,Basic,Silver,Flexible,Monthly,False,20,30,56.41,3,1,99.28,2.05,False,True,False,True,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-02-01,Premium,Silver,Standard,Annual,False,50,40,5.02,9,20,97.34,4.09,False,False,False,False,21800.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-03-01,Standard,Silver,Standard,Annual,False,58,52,52.1,9,14,95.31,4.5,False,False,False,False,27800.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-04-01,Basic,Gold,Flexible,Monthly,True,53,61,37.57,8,7,97.75,2.24,False,False,False,False,32100.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-05-01,Basic,Bronze,Flexible,Annual,False,20,23,31.42,7,20,98.1,4.83,False,False,False,False,12900.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-06-01,Standard,Silver,Standard,Quarterly,False,12,17,10.77,8,14,95.52,2.4,False,False,False,False,10100.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-07-01,Standard,Gold,Standard,Quarterly,False,8,10,10.25,8,6,96.89,2.89,False,True,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-08-01,Standard,Bronze,Standard,Quarterly,True,41,37,54.44,10,3,96.99,2.66,False,False,False,False,20500.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-09-01,Basic,Gold,Flexible,Annual,False,34,42,38.94,7,15,99.4,2.57,False,False,False,False,22400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-10-01,Basic,Silver,Flexible,Annual,False,41,36,8.43,8,12,98.26,4.56,False,False,False,False,19600.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-11-01,Premium,Silver,Standard,Quarterly,False,6,16,16.79,10,11,97.3,1.56,False,False,False,False,10000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2020-12-01,Basic,Silver,Standard,Annual,False,2,11,12.16,2,7,98.89,1.96,False,False,False,True,5900.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-01-01,Premium,Bronze,Standard,Quarterly,False,34,29,51.59,2,17,95.57,3.26,False,False,False,False,14900.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-02-01,Basic,Bronze,Flexible,Quarterly,False,28,37,12.65,2,6,95.49,4.39,False,False,False,False,18900.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-03-01,Basic,Bronze,Standard,Quarterly,False,11,12,20.02,1,7,99.8,1.98,False,False,False,False,6200.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-04-01,Standard,Bronze,Standard,Monthly,True,22,21,42.19,8,10,98.85,3.38,False,False,False,False,12100.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-05-01,Standard,Gold,Flexible,Quarterly,True,7,12,1.11,7,17,98.29,1.5,False,False,False,False,7400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-06-01,Basic,Silver,Standard,Quarterly,False,25,21,47.35,8,19,97.55,3.75,False,False,False,False,12100.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-07-01,Standard,Bronze,Flexible,Annual,False,20,19,43.44,10,16,99.38,1.12,False,False,False,False,11500.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-08-01,Standard,Silver,Flexible,Monthly,False,41,31,23.24,1,8,95.7,4.97,False,False,False,False,15700.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-09-01,Premium,Bronze,Standard,Annual,False,18,22,16.5,4,20,98.81,3.52,False,False,False,False,11800.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-10-01,Standard,Bronze,Standard,Annual,False,14,20,29.33,2,3,95.69,1.07,False,False,False,False,10400.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-11-01,Standard,Bronze,Standard,Monthly,False,1,2,37.68,5,15,99.92,1.31,False,False,False,False,2000.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2021-12-01,Standard,Silver,Standard,Monthly,True,47,37,1.36,6,8,99.35,3.08,False,True,False,True,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-01-01,Premium,Silver,Standard,Monthly,False,59,60,30.12,4,5,95.51,4.53,False,False,False,True,30800.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-02-01,Basic,Gold,Standard,Annual,True,44,49,36.12,2,19,96.89,4.96,False,False,False,False,24900.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-03-01,Basic,Bronze,Standard,Quarterly,True,32,42,25.56,10,4,95.09,4.36,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-04-01,Standard,Bronze,Flexible,Monthly,False,2,0,25.81,9,0,95.54,1.33,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-05-01,Basic,Gold,Flexible,Monthly,False,19,15,36.9,6,20,99.22,1.78,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-06-01,Basic,Bronze,Standard,Annual,False,8,9,12.59,4,20,99.92,4.16,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-07-01,Standard,Silver,Standard,Quarterly,False,36,43,44.78,9,20,99.83,4.28,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-08-01,Basic,Gold,Flexible,Monthly,True,18,25,53.12,6,10,96.78,4.96,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-09-01,Basic,Gold,Flexible,Monthly,False,58,68,53.67,5,3,95.4,3.56,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-10-01,Basic,Bronze,Standard,Annual,False,38,30,41.92,7,15,97.2,1.11,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-11-01,Basic,Gold,Flexible,Annual,False,25,31,52.64,1,8,98.48,1.76,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2022-12-01,Basic,Gold,Standard,Quarterly,False,51,58,49.88,6,15,97.57,1.8,True,False,False,True,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-01-01,Standard,Bronze,Flexible,Quarterly,True,6,0,4.05,9,17,97.05,3.57,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-02-01,Standard,Gold,Flexible,Annual,True,13,11,58.53,10,11,98.46,1.47,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-03-01,Standard,Gold,Standard,Monthly,False,46,48,5.42,1,0,95.19,2.1,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-04-01,Standard,Gold,Standard,Annual,True,17,23,55.59,1,18,96.42,2.3,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-05-01,Standard,Silver,Standard,Quarterly,False,28,20,17.02,2,4,98.32,3.87,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-06-01,Standard,Silver,Standard,Monthly,False,4,13,12.25,3,3,96.67,3.36,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-07-01,Basic,Bronze,Flexible,Annual,False,11,9,45.26,1,19,97.03,2.37,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-08-01,Standard,Bronze,Standard,Monthly,False,51,54,59.78,10,9,97.58,4.67,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-09-01,Basic,Bronze,Standard,Monthly,False,2,0,25.77,10,12,96.69,2.47,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-10-01,Premium,Bronze,Standard,Annual,False,52,48,23.91,5,3,96.47,2.23,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-11-01,Premium,Bronze,Flexible,Quarterly,False,42,33,19.51,4,16,98.37,4.44,True,False,False,False,0.0
NEX-1022,Perez Inc,EMEA,2011-01-01,2023-12-01,Basic,Gold,Flexible,Monthly,False,58,56,10.55,2,13,97.72,2.59,True,False,False,True,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-01-01,Standard,Silver,Standard,Quarterly,True,60,53,57.25,6,18,95.4,4.83,False,False,False,False,27700.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-02-01,Standard,Gold,Standard,Quarterly,False,6,13,19.41,6,11,95.84,2.7,False,False,False,False,7700.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-03-01,Basic,Silver,Standard,Monthly,False,10,8,46.84,8,20,98.35,3.27,False,True,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-04-01,Premium,Gold,Standard,Annual,False,12,14,19.55,2,20,98.24,3.88,False,False,False,False,7400.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-05-01,Basic,Silver,Standard,Monthly,True,24,26,9.09,6,7,95.3,1.24,False,False,False,False,14200.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-06-01,Basic,Bronze,Standard,Monthly,True,19,22,18.84,5,5,95.42,1.99,False,False,False,False,12000.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-07-01,Premium,Bronze,Flexible,Quarterly,False,40,34,44.6,8,15,95.12,3.64,False,False,False,False,18600.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-08-01,Standard,Silver,Flexible,Annual,False,34,38,42.05,6,12,98.36,2.74,False,False,False,False,20200.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-09-01,Basic,Bronze,Flexible,Annual,False,19,28,37.73,8,5,98.5,3.83,False,False,False,False,15600.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-10-01,Standard,Bronze,Flexible,Monthly,False,40,39,30.45,1,11,98.17,1.51,False,True,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-11-01,Premium,Silver,Standard,Annual,True,9,10,55.98,4,7,98.24,4.64,False,False,False,False,5800.0
NEX-1023,Morales-Jones,IND,2011-01-01,2011-12-01,Premium,Bronze,Standard,Monthly,False,5,8,59.11,10,15,96.54,2.23,False,False,False,True,6000.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-01-01,Basic,Gold,Flexible,Monthly,False,8,9,30.15,8,4,96.2,1.24,False,False,False,False,6100.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-02-01,Premium,Gold,Flexible,Monthly,True,20,14,13.4,3,9,96.69,3.04,False,False,False,False,7600.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-03-01,Basic,Gold,Standard,Quarterly,True,18,22,39.17,8,11,99.32,3.08,False,True,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-04-01,Standard,Bronze,Standard,Quarterly,False,41,40,17.47,1,4,98.67,4.3,False,False,False,False,20200.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-05-01,Basic,Silver,Standard,Quarterly,False,14,16,23.99,1,9,96.55,4.02,False,False,False,False,8200.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-06-01,Basic,Gold,Standard,Quarterly,True,11,16,43.29,4,9,99.12,2.85,False,False,False,False,8800.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-07-01,Standard,Silver,Flexible,Annual,True,58,55,41.81,4,20,98.17,1.41,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-08-01,Standard,Silver,Flexible,Quarterly,False,19,12,49.35,6,8,98.14,4.5,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-09-01,Standard,Gold,Standard,Annual,False,51,42,29.09,8,20,95.28,2.23,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-10-01,Basic,Bronze,Standard,Quarterly,True,50,48,7.16,8,5,99.81,3.35,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-11-01,Standard,Silver,Flexible,Quarterly,False,17,8,22.64,6,20,99.58,1.65,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2012-12-01,Standard,Gold,Flexible,Quarterly,False,60,70,24.81,3,8,96.08,2.23,True,False,False,True,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-01-01,Basic,Bronze,Flexible,Monthly,True,19,27,24.94,8,5,96.88,1.63,True,True,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-02-01,Standard,Gold,Flexible,Quarterly,True,27,31,57.09,8,5,96.87,1.22,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-03-01,Basic,Gold,Flexible,Quarterly,False,40,36,47.56,1,11,98.66,2.69,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-04-01,Standard,Gold,Standard,Annual,False,22,29,31.67,5,11,95.63,2.59,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-05-01,Basic,Gold,Standard,Monthly,False,44,39,2.96,10,12,97.46,3.99,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-06-01,Standard,Bronze,Standard,Monthly,False,8,12,19.59,10,12,97.36,4.17,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-07-01,Basic,Silver,Flexible,Monthly,True,18,14,16.96,3,5,95.16,4.31,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-08-01,Standard,Bronze,Flexible,Quarterly,True,10,17,28.54,10,19,99.35,4.65,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-09-01,Standard,Silver,Standard,Annual,False,3,0,29.68,7,20,97.36,4.47,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-10-01,Standard,Gold,Standard,Monthly,True,52,48,2.95,6,5,98.44,3.32,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-11-01,Basic,Bronze,Standard,Monthly,False,22,13,16.92,9,0,96.99,1.97,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2013-12-01,Standard,Silver,Flexible,Quarterly,True,55,48,55.65,3,13,95.52,3.9,True,False,False,True,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-01-01,Standard,Bronze,Flexible,Monthly,True,57,56,40.55,2,12,98.06,3.98,True,True,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-02-01,Basic,Gold,Flexible,Annual,False,42,43,16.55,2,18,98.74,4.03,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-03-01,Premium,Bronze,Flexible,Quarterly,False,3,3,1.63,6,13,98.89,4.33,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-04-01,Basic,Silver,Flexible,Annual,True,21,23,1.57,9,11,99.36,1.34,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-05-01,Basic,Silver,Standard,Monthly,False,44,46,29.63,2,3,95.38,2.97,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-06-01,Standard,Bronze,Flexible,Monthly,False,38,30,24.92,5,4,98.81,1.52,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-07-01,Basic,Gold,Flexible,Monthly,False,22,27,58.03,7,2,97.45,2.5,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-08-01,Basic,Silver,Standard,Quarterly,False,32,40,34.02,4,9,95.24,1.8,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-09-01,Standard,Silver,Standard,Quarterly,False,37,32,51.26,7,16,97.03,3.58,True,True,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-10-01,Standard,Silver,Flexible,Quarterly,True,2,0,12.0,3,15,99.99,1.05,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-11-01,Premium,Silver,Flexible,Monthly,False,36,27,14.86,4,14,99.01,2.06,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2014-12-01,Standard,Silver,Standard,Quarterly,False,15,23,11.35,3,13,99.95,3.81,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2015-01-01,Basic,Silver,Standard,Annual,True,47,44,56.45,10,16,96.07,4.01,True,True,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2015-02-01,Standard,Gold,Flexible,Annual,False,41,44,55.29,9,0,97.95,3.02,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2015-03-01,Standard,Bronze,Flexible,Monthly,False,15,17,43.67,8,4,99.98,4.11,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2015-04-01,Standard,Gold,Flexible,Monthly,False,15,9,41.68,8,5,95.93,1.59,True,False,False,False,0.0
NEX-1023,Morales-Jones,IND,2011-01-01,2015-05-01,Basic,Silver,Standard,Monthly,False,56,64,12.07,3,18,99.66,2.77,True,False,False,False,0.0
